"date","series_id","country","arrivals","indexed_arrivals","zscore_arrivals","year","month","period"
2017-05-01,"japan","japan",54012,1.01189650973266,0.449136008523783,2017,5,"pre_covid"
2017-06-01,"japan","japan",52932,0.991663075856642,0.412481695390072,2017,6,"pre_covid"
2017-07-01,"japan","japan",63193,1.18389943233977,0.760731609339148,2017,7,"pre_covid"
2017-08-01,"japan","japan",94900,1.77791932854975,1.83684115242299,2017,8,"pre_covid"
2017-09-01,"japan","japan",69742,1.3065927272046,0.982999291480508,2017,9,"pre_covid"
2017-10-01,"japan","japan",64624,1.21070873222549,0.809298574241314,2017,10,"pre_covid"
2017-11-01,"japan","japan",75348,1.41161923674991,1.17326232798753,2017,11,"pre_covid"
2017-12-01,"japan","japan",63553,1.19064391029844,0.772949713717051,2017,12,"pre_covid"
2018-01-01,"japan","japan",64087,1.20064821927047,0.791073235210941,2018,1,"pre_covid"
2018-02-01,"japan","japan",68191,1.27753526799933,0.93035962511904,2018,2,"pre_covid"
2018-03-01,"japan","japan",83064,1.55617588099743,1.43513703182059,2018,3,"pre_covid"
2018-04-01,"japan","japan",50253,0.94147291904753,0.321558635311174,2018,4,"pre_covid"
2018-05-01,"japan","japan",53474,1.00181726211664,0.430876730314582,2018,5,"pre_covid"
2018-06-01,"japan","japan",53413,1.00067444779587,0.428806440406104,2018,6,"pre_covid"
2018-07-01,"japan","japan",68146,1.27669220825449,0.928832362071803,2018,7,"pre_covid"
2018-08-01,"japan","japan",100491,1.88266481818012,2.0265951012476,2018,8,"pre_covid"
2018-09-01,"japan","japan",77013,1.44281244730877,1.22977106073533,2018,9,"pre_covid"
2018-10-01,"japan","japan",74019,1.38672087228582,1.12815715932577,2018,10,"pre_covid"
2018-11-01,"japan","japan",73787,1.38237443093467,1.12028326983778,2018,11,"pre_covid"
2018-12-01,"japan","japan",63738,1.19410982258276,0.77922846180014,2018,12,"pre_covid"
2019-01-01,"japan","japan",66402,1.24401895947693,0.869642434196626,2019,1,"pre_covid"
2019-02-01,"japan","japan",69885,1.30927178372707,0.987852594052842,2019,2,"pre_covid"
2019-03-01,"japan","japan",84048,1.5746107874178,1.46853318378686,2019,3,"pre_covid"
2019-04-01,"japan","japan",65212,1.22172471289132,0.82925481139189,2019,4,"pre_covid"
2019-05-01,"japan","japan",59138,1.10793038199974,0.623108239193596,2019,5,"pre_covid"
2019-06-01,"japan","japan",56709,1.0624238904397,0.540669973821576,2019,6,"pre_covid"
2019-07-01,"japan","japan",71410,1.33784214174645,1.03960984176479,2019,7,"pre_covid"
2019-08-01,"japan","japan",108104,2.02529179234502,2.28497406966143,2019,8,"pre_covid"
2019-09-01,"japan","japan",80823,1.5141915057047,1.35907933206814,2019,9,"pre_covid"
2019-10-01,"japan","japan",80106,1.50075875377035,1.33474494084882,2019,10,"pre_covid"
2019-11-01,"japan","japan",72765,1.36322760739644,1.08559742907607,2019,11,"pre_covid"
2019-12-01,"japan","japan",69706,1.30591827940873,0.981777481042717,2019,12,"pre_covid"
2020-01-01,"japan","japan",57234,1.07225958746276,0.558488042706018,2020,1,"pre_covid"
2020-02-01,"japan","japan",53425,1.00089926372782,0.429213710552034,2020,2,"covid_shock"
2020-03-01,"japan","japan",11611,0.217528148828147,-0.98991911294145,2020,3,"covid_shock"
2020-04-01,"japan","japan",25,0.000468366524907732,-1.38313843883698,2020,4,"covid_shock"
2020-05-01,"japan","japan",30,0.000562039829889278,-1.38296874294284,2020,5,"covid_shock"
2020-06-01,"japan","japan",137,0.00256664855649437,-1.37933725080829,2020,6,"covid_shock"
2020-07-01,"japan","japan",565,0.0105850834629147,-1.36481128227012,2020,7,"covid_shock"
2020-08-01,"japan","japan",511,0.00957341176911404,-1.36664399792681,2020,8,"covid_shock"
2020-09-01,"japan","japan",353,0.00661333533169717,-1.37200638818155,2020,9,"covid_shock"
2020-10-01,"japan","japan",513,0.00961088109110666,-1.36657611956915,2020,10,"covid_shock"
2020-11-01,"japan","japan",763,0.014294546340184,-1.35809132486227,2020,11,"covid_shock"
2020-12-01,"japan","japan",712,0.0133390786293722,-1.35982222298248,2020,12,"covid_shock"
2021-01-01,"japan","japan",555,0.0103977368529516,-1.3651506740584,2021,1,"covid_shock"
2021-02-01,"japan","japan",358,0.00670700863667872,-1.37183669228742,2021,2,"covid_shock"
2021-03-01,"japan","japan",601,0.0112595312587819,-1.36358947183233,2021,3,"covid_shock"
2021-04-01,"japan","japan",797,0.0149315248140585,-1.35693739278214,2021,4,"covid_shock"
2021-05-01,"japan","japan",281,0.00526443973996291,-1.37445000905713,2021,5,"covid_shock"
2021-06-01,"japan","japan",121,0.00226689398055342,-1.37988027766953,2021,6,"covid_shock"
2021-07-01,"japan","japan",297,0.00556419431590385,-1.37390698219589,2021,7,"covid_shock"
2021-08-01,"japan","japan",341,0.00638851939974146,-1.37241365832748,2021,8,"covid_shock"
2021-09-01,"japan","japan",780,0.0146130355771212,-1.35751435882221,2021,9,"covid_shock"
2021-10-01,"japan","japan",779,0.0145943009161249,-1.35754829800103,2021,10,"covid_shock"
2021-11-01,"japan","japan",430,0.00805590422841299,-1.36939307141183,2021,11,"covid_shock"
2021-12-01,"japan","japan",580,0.0108661033778594,-1.36430219458771,2021,12,"covid_shock"
2022-01-01,"japan","japan",552,0.0103415328699627,-1.36525249159488,2022,1,"recovery"
2022-02-01,"japan","japan",534,0.0100043089720292,-1.36586339681377,2022,2,"recovery"
2022-03-01,"japan","japan",869,0.0162804204057928,-1.35449377190656,2022,3,"recovery"
2022-04-01,"japan","japan",4343,0.0813646327069712,-1.23658906465979,2022,4,"recovery"
2022-05-01,"japan","japan",6321,0.118421792157671,-1.16945736893898,2022,5,"recovery"
2022-06-01,"japan","japan",8386,0.15710886711505,-1.09937296466017,2022,6,"recovery"
2022-07-01,"japan","japan",12266,0.22979935178073,-0.967688950809431,2022,7,"recovery"
2022-08-01,"japan","japan",19153,0.358824962062311,-0.733949826224373,2022,8,"recovery"
2022-09-01,"japan","japan",19317,0.361897446465706,-0.728383800896661,2022,9,"recovery"
2022-10-01,"japan","japan",17459,0.327088446334564,-0.791442795158174,2022,10,"recovery"
2022-11-01,"japan","japan",22698,0.425239335294228,-0.613635437280852,2022,11,"recovery"
2022-12-01,"japan","japan",20209,0.378608764074414,-0.698110053382523,2022,12,"recovery"
2023-01-01,"japan","japan",18335,0.34350000936733,-0.761712074505276,2023,1,"recovery"
2023-02-01,"japan","japan",32932,0.616969855930457,-0.266301881160119,2023,2,"recovery"
2023-03-01,"japan","japan",36302,0.680105663488019,-0.151926848511412,2023,3,"recovery"
2023-04-01,"japan","japan",22134,0.414672986492309,-0.632777134139567,2023,4,"recovery"
2023-05-01,"japan","japan",29130,0.545740674822489,-0.39533863906231,2023,5,"recovery"
2023-06-01,"japan","japan",25370,0.475298349476366,-0.522949951453746,2023,6,"recovery"
2023-07-01,"japan","japan",42730,0.800532064372295,0.0662341929918197,2023,7,"recovery"
2023-08-01,"japan","japan",68304,1.27965228469191,0.934194752326549,2023,8,"recovery"
2023-09-01,"japan","japan",45989,0.861588324559267,0.176841976790673,2023,9,"recovery"
2023-10-01,"japan","japan",38073,0.713284748112483,-0.0918205628078923,2023,10,"recovery"
2023-11-01,"japan","japan",41412,0.77583978117916,0.0215023552971621,2023,11,"recovery"
2023-12-01,"japan","japan",32124,0.601832249845439,-0.293724737652747,2023,12,"recovery"
2024-01-01,"japan","japan",37650,0.705359986511044,-0.106176835451929,2024,1,"recovery"
2024-02-01,"japan","japan",45253,0.847799614065983,0.151862741173626,2024,2,"recovery"
2024-03-01,"japan","japan",54844,1.02748374768159,0.47737340530827,2024,3,"recovery"
2024-04-01,"japan","japan",32397,0.606946812297432,-0.284459341832836,2024,4,"recovery"
2024-05-01,"japan","japan",39046,0.731513573261892,-0.0587977418087255,2024,5,"recovery"
2024-06-01,"japan","japan",33853,0.634224478708058,-0.235043897459983,2024,6,"recovery"
2024-07-01,"japan","japan",51143,0.958146767334245,0.351764504467658,2024,7,"recovery"
2024-08-01,"japan","japan",81803,1.53255147348109,1.3923397273191,2024,8,"recovery"
2024-09-01,"japan","japan",57825,1.08333177211158,0.578546097393076,2024,9,"recovery"
2024-10-01,"japan","japan",51819,0.97081139816775,0.374707389355054,2024,10,"recovery"
2024-11-01,"japan","japan",44327,0.830451317983401,0.120435061579352,2024,11,"recovery"
2024-12-01,"japan","japan",43001,0.805609157502295,0.0754317104540748,2024,12,"recovery"
2025-01-01,"japan","japan",40053,0.750379376885175,-0.0246209887294233,2025,1,"recovery"
2025-02-01,"japan","japan",55785,1.04511306367911,0.509310172584957,2025,2,"recovery"
2025-03-01,"japan","japan",65548,1.22801955898608,0.840658375477933,2025,3,"recovery"
2025-04-01,"japan","japan",31817,0.596080708919572,-0.304144065552792,2025,4,"recovery"
2025-05-01,"japan","japan",40441,0.757648425351743,-0.0114525873443496,2025,5,"recovery"
2025-06-01,"japan","japan",35118,0.657923824868389,-0.192110836243183,2025,6,"recovery"
2025-07-01,"japan","japan",56097,1.05095827790996,0.51989919637914,2025,7,"recovery"
2025-08-01,"japan","japan",92867,1.73983176274425,1.76784280186667,2025,8,"recovery"
2025-09-01,"japan","japan",59315,1.11124641699608,0.629115473846066,2025,9,"recovery"
2025-10-01,"japan","japan",54862,1.02782097157952,0.477984310527166,2025,10,"recovery"
2025-11-01,"japan","japan",53018,0.993274256702325,0.415400464769238,2025,11,"recovery"
2025-12-01,"japan","japan",42592,0.797946681154804,0.0615505863136234,2025,12,"recovery"
2017-01-01,"united_kingdom","united kingdom",46364,1,0.559656184862466,2017,1,"pre_covid"
2017-02-01,"united_kingdom","united kingdom",54456,1.17453196445518,0.941081577085038,2017,2,"pre_covid"
2017-03-01,"united_kingdom","united kingdom",58635,1.26466655163489,1.13806337566365,2017,3,"pre_covid"
2017-04-01,"united_kingdom","united kingdom",48170,1.0389526356656,0.644783997313525,2017,4,"pre_covid"
2017-05-01,"united_kingdom","united kingdom",30066,0.648477266844966,-0.208568115983241,2017,5,"pre_covid"
2017-06-01,"united_kingdom","united kingdom",27974,0.603356052109395,-0.307176855544489,2017,6,"pre_covid"
2017-07-01,"united_kingdom","united kingdom",38424,0.828746441204383,0.185395481173982,2017,7,"pre_covid"
2017-08-01,"united_kingdom","united kingdom",43467,0.937516176343715,0.423102877735824,2017,8,"pre_covid"
2017-09-01,"united_kingdom","united kingdom",42423,0.914998705892503,0.373892780172754,2017,9,"pre_covid"
2017-10-01,"united_kingdom","united kingdom",41920,0.904149771374342,0.350183317457979,2017,10,"pre_covid"
2017-11-01,"united_kingdom","united kingdom",45133,0.973449227849193,0.501631634958118,2017,11,"pre_covid"
2017-12-01,"united_kingdom","united kingdom",42007,0.906026227245276,0.354284158921569,2017,12,"pre_covid"
2018-01-01,"united_kingdom","united kingdom",51537,1.11157363471659,0.803491275565304,2018,1,"pre_covid"
2018-02-01,"united_kingdom","united kingdom",57901,1.24883530325252,1.10346547182141,2018,2,"pre_covid"
2018-03-01,"united_kingdom","united kingdom",68106,1.46894142006729,1.58448946188955,2018,3,"pre_covid"
2018-04-01,"united_kingdom","united kingdom",54566,1.17690449486671,0.946266549050495,2018,4,"pre_covid"
2018-05-01,"united_kingdom","united kingdom",33852,0.73013544991804,-0.0301108081539465,2018,5,"pre_covid"
2018-06-01,"united_kingdom","united kingdom",30952,0.667586920886895,-0.166805523606919,2018,6,"pre_covid"
2018-07-01,"united_kingdom","united kingdom",44778,0.96579242515745,0.484898316342323,2018,7,"pre_covid"
2018-08-01,"united_kingdom","united kingdom",51036,1.100767837115,0.779876085068083,2018,8,"pre_covid"
2018-09-01,"united_kingdom","united kingdom",53207,1.14759296005522,0.882208577222705,2018,9,"pre_covid"
2018-10-01,"united_kingdom","united kingdom",48279,1.04130359761884,0.649921833170205,2018,10,"pre_covid"
2018-11-01,"united_kingdom","united kingdom",48748,1.05141920455526,0.672028668186565,2018,11,"pre_covid"
2018-12-01,"united_kingdom","united kingdom",46047,0.993162798723147,0.544714038380193,2018,12,"pre_covid"
2019-01-01,"united_kingdom","united kingdom",59288,1.27875075489604,1.16884325469496,2019,1,"pre_covid"
2019-02-01,"united_kingdom","united kingdom",62481,1.34761884220516,1.31934885001956,2019,2,"pre_covid"
2019-03-01,"united_kingdom","united kingdom",66796,1.44068673971185,1.52274115939183,2019,3,"pre_covid"
2019-04-01,"united_kingdom","united kingdom",56004,1.20791993788284,1.01404827347166,2019,4,"pre_covid"
2019-05-01,"united_kingdom","united kingdom",34740,0.749288240876542,0.0117460564399293,2019,5,"pre_covid"
2019-06-01,"united_kingdom","united kingdom",32813,0.707725821758261,-0.0790852251731323,2019,6,"pre_covid"
2019-07-01,"united_kingdom","united kingdom",43869,0.946186696574929,0.442051593464133,2019,7,"pre_covid"
2019-08-01,"united_kingdom","united kingdom",50718,1.09390906737986,0.764886802477033,2019,8,"pre_covid"
2019-09-01,"united_kingdom","united kingdom",49918,1.07665430075058,0.727177915455523,2019,9,"pre_covid"
2019-10-01,"united_kingdom","united kingdom",48679,1.04993098093348,0.66877627668096,2019,10,"pre_covid"
2019-11-01,"united_kingdom","united kingdom",48343,1.04268397894918,0.652938544131926,2019,11,"pre_covid"
2019-12-01,"united_kingdom","united kingdom",54172,1.16840652230179,0.927694922192402,2019,12,"pre_covid"
2020-01-01,"united_kingdom","united kingdom",61634,1.32935035803641,1.27942456588553,2020,1,"pre_covid"
2020-02-01,"united_kingdom","united kingdom",49475,1.06709947372962,0.706296619267362,2020,2,"covid_shock"
2020-03-01,"united_kingdom","united kingdom",20614,0.444612199120007,-0.654098616142379,2020,3,"covid_shock"
2020-04-01,"united_kingdom","united kingdom",18,0.00038823224915883,-1.62491391251115,2020,4,"covid_shock"
2020-05-01,"united_kingdom","united kingdom",17,0.000366663790872228,-1.62496104861993,2020,5,"covid_shock"
2020-06-01,"united_kingdom","united kingdom",77,0.00166077128806833,-1.62213288209331,2020,6,"covid_shock"
2020-07-01,"united_kingdom","united kingdom",278,0.00599603140367527,-1.61265852422916,2020,7,"covid_shock"
2020-08-01,"united_kingdom","united kingdom",239,0.0051548615304978,-1.61449683247146,2020,8,"covid_shock"
2020-09-01,"united_kingdom","united kingdom",253,0.00545681994651022,-1.61383692694858,2020,9,"covid_shock"
2020-10-01,"united_kingdom","united kingdom",205,0.00442153394875334,-1.61609946016987,2020,10,"covid_shock"
2020-11-01,"united_kingdom","united kingdom",267,0.00575877836252265,-1.6131770214257,2020,11,"covid_shock"
2020-12-01,"united_kingdom","united kingdom",290,0.00625485290311449,-1.61209289092384,2020,12,"covid_shock"
2021-01-01,"united_kingdom","united kingdom",111,0.00239409886981279,-1.6205302543949,2021,1,"covid_shock"
2021-02-01,"united_kingdom","united kingdom",146,0.00314899490984384,-1.61888049058771,2021,2,"covid_shock"
2021-03-01,"united_kingdom","united kingdom",168,0.00362350099214908,-1.61784349619462,2021,3,"covid_shock"
2021-04-01,"united_kingdom","united kingdom",136,0.00293331032697783,-1.61935185167548,2021,4,"covid_shock"
2021-05-01,"united_kingdom","united kingdom",92,0.00198429816236735,-1.62142584046166,2021,5,"covid_shock"
2021-06-01,"united_kingdom","united kingdom",100,0.00215684582866017,-1.62104875159144,2021,6,"covid_shock"
2021-07-01,"united_kingdom","united kingdom",291,0.00627642136140109,-1.61204575481506,2021,7,"covid_shock"
2021-08-01,"united_kingdom","united kingdom",367,0.00791562419118281,-1.60846341054801,2021,8,"covid_shock"
2021-09-01,"united_kingdom","united kingdom",391,0.00843326719006125,-1.60733214393737,2021,9,"covid_shock"
2021-10-01,"united_kingdom","united kingdom",965,0.0208135622465706,-1.58027601749944,2021,10,"covid_shock"
2021-11-01,"united_kingdom","united kingdom",2117,0.0456604261927357,-1.52597522018846,2021,11,"covid_shock"
2021-12-01,"united_kingdom","united kingdom",3668,0.0791131049952549,-1.45286711547551,2021,12,"covid_shock"
2022-01-01,"united_kingdom","united kingdom",2362,0.0509446984729532,-1.51442687353812,2022,1,"recovery"
2022-02-01,"united_kingdom","united kingdom",3797,0.0818954361142266,-1.44678655744329,2022,2,"recovery"
2022-03-01,"united_kingdom","united kingdom",5498,0.118583383659736,-1.36660803641381,2022,3,"recovery"
2022-04-01,"united_kingdom","united kingdom",10811,0.233176602536451,-1.1161738904822,2022,4,"recovery"
2022-05-01,"united_kingdom","united kingdom",12737,0.274717453196446,-1.02538974497792,2022,5,"recovery"
2022-06-01,"united_kingdom","united kingdom",14906,0.321499439220085,-0.923151525040852,2022,6,"recovery"
2022-07-01,"united_kingdom","united kingdom",22493,0.485139332240531,-0.565529867750608,2022,7,"recovery"
2022-08-01,"united_kingdom","united kingdom",27611,0.595526701751359,-0.3242872630305,2022,8,"recovery"
2022-09-01,"united_kingdom","united kingdom",29963,0.646255715641446,-0.213423135187261,2022,9,"recovery"
2022-10-01,"united_kingdom","united kingdom",30244,0.652316452419981,-0.200177888620956,2022,10,"recovery"
2022-11-01,"united_kingdom","united kingdom",33269,0.717561038736951,-0.0575911595708717,2022,11,"recovery"
2022-12-01,"united_kingdom","united kingdom",33051,0.712859114830472,-0.0678668312842332,2022,12,"recovery"
2023-01-01,"united_kingdom","united kingdom",38123,0.822254335260116,0.171207512432139,2023,1,"recovery"
2023-02-01,"united_kingdom","united kingdom",45785,0.987511862652058,0.532364377880649,2023,2,"recovery"
2023-03-01,"united_kingdom","united kingdom",50330,1.08554050556466,0.746597992271601,2023,3,"recovery"
2023-04-01,"united_kingdom","united kingdom",41576,0.896730221723751,0.33396849603873,2023,4,"recovery"
2023-05-01,"united_kingdom","united kingdom",30608,0.660167371236304,-0.183020345026169,2023,5,"recovery"
2023-06-01,"united_kingdom","united kingdom",24244,0.522905702700371,-0.482994541282279,2023,6,"recovery"
2023-07-01,"united_kingdom","united kingdom",36886,0.795574152359589,0.112900145875129,2023,7,"recovery"
2023-08-01,"united_kingdom","united kingdom",41765,0.900806660339919,0.342877220597562,2023,8,"recovery"
2023-09-01,"united_kingdom","united kingdom",38715,0.835022862565784,0.199112088828056,2023,9,"recovery"
2023-10-01,"united_kingdom","united kingdom",36194,0.780648779225261,0.0802819586015233,2023,10,"recovery"
2023-11-01,"united_kingdom","united kingdom",43195,0.931649555689759,0.410281856148511,2023,11,"recovery"
2023-12-01,"united_kingdom","united kingdom",46184,0.996117677508412,0.551171685282627,2023,12,"recovery"
2024-01-01,"united_kingdom","united kingdom",59049,1.27359589336554,1.15757772469728,2024,1,"recovery"
2024-02-01,"united_kingdom","united kingdom",68124,1.46932965231645,1.58533791184753,2024,2,"recovery"
2024-03-01,"united_kingdom","united kingdom",73495,1.58517384177379,1.83850595208819,2024,3,"recovery"
2024-04-01,"united_kingdom","united kingdom",47462,1.02368216719869,0.611411632299488,2024,4,"recovery"
2024-05-01,"united_kingdom","united kingdom",33172,0.715468898283151,-0.0621633621222298,2024,5,"recovery"
2024-06-01,"united_kingdom","united kingdom",28489,0.614463808126995,-0.282901759524393,2024,6,"recovery"
2024-07-01,"united_kingdom","united kingdom",42188,0.909930118195151,0.362815794610185,2024,7,"recovery"
2024-08-01,"united_kingdom","united kingdom",47305,1.02029591924769,0.604011263221517,2024,8,"recovery"
2024-09-01,"united_kingdom","united kingdom",43032,0.928133896989043,0.402598670417878,2024,9,"recovery"
2024-10-01,"united_kingdom","united kingdom",43943,0.947782762488137,0.445539665513622,2024,10,"recovery"
2024-11-01,"united_kingdom","united kingdom",48607,1.04837805193685,0.665382476849024,2024,11,"recovery"
2024-12-01,"united_kingdom","united kingdom",44650,0.963031662496765,0.478864894418882,2024,12,"recovery"
2025-01-01,"united_kingdom","united kingdom",56474,1.21805711327754,1.0362022445968,2025,1,"recovery"
2025-02-01,"united_kingdom","united kingdom",60238,1.29924079026831,1.213622558033,2025,2,"recovery"
2025-03-01,"united_kingdom","united kingdom",63276,1.36476576654301,1.35682205649718,2025,3,"recovery"
2025-04-01,"united_kingdom","united kingdom",56713,1.22321197480804,1.04746777459447,2025,4,"recovery"
2025-05-01,"united_kingdom","united kingdom",37413,0.806940729876628,0.137740875200549,2025,5,"recovery"
2025-06-01,"united_kingdom","united kingdom",30327,0.654106634457769,-0.196265591592474,2025,6,"recovery"
2025-07-01,"united_kingdom","united kingdom",47971,1.03466051246657,0.635403911666924,2025,7,"recovery"
2025-08-01,"united_kingdom","united kingdom",53247,1.14845569838668,0.884094021573781,2025,8,"recovery"
2025-09-01,"united_kingdom","united kingdom",39297,0.847575705288586,0.226545304136204,2025,9,"recovery"
2025-10-01,"united_kingdom","united kingdom",47267,1.0194763178328,0.602220091087995,2025,10,"recovery"
2025-11-01,"united_kingdom","united kingdom",49372,1.0648779225261,0.701441600063343,2025,11,"recovery"
2025-12-01,"united_kingdom","united kingdom",45761,0.986994219653179,0.531233111270003,2025,12,"recovery"
2017-01-01,"thailand","thailand",36813,1,0.395922862266861,2017,1,"pre_covid"
2017-02-01,"thailand","thailand",38502,1.04588053133404,0.487709213924344,2017,2,"pre_covid"
2017-03-01,"thailand","thailand",47025,1.27740200472659,0.950879773531645,2017,3,"pre_covid"
2017-04-01,"thailand","thailand",58504,1.58922119903295,1.57469003444121,2017,4,"pre_covid"
2017-05-01,"thailand","thailand",47074,1.2787330562573,0.953542610258239,2017,5,"pre_covid"
2017-06-01,"thailand","thailand",34623,0.940510145872382,0.276910363670124,2017,6,"pre_covid"
2017-07-01,"thailand","thailand",48620,1.32072909026703,1.0375578261626,2017,7,"pre_covid"
2017-08-01,"thailand","thailand",40993,1.11354684486459,0.623079138127299,2017,8,"pre_covid"
2017-09-01,"thailand","thailand",39692,1.07820606850841,0.552378105855904,2017,9,"pre_covid"
2017-10-01,"thailand","thailand",61448,1.66919294814332,1.73467761246349,2017,10,"pre_covid"
2017-11-01,"thailand","thailand",39331,1.06839975008828,0.532760063849776,2017,11,"pre_covid"
2017-12-01,"thailand","thailand",38710,1.05153070926032,0.499012684110701,2017,12,"pre_covid"
2018-01-01,"thailand","thailand",38143,1.03612854154782,0.468199859131546,2018,1,"pre_covid"
2018-02-01,"thailand","thailand",34566,0.938961779806047,0.273812778090209,2018,2,"pre_covid"
2018-03-01,"thailand","thailand",47744,1.29693314861598,0.989952826723907,2018,3,"pre_covid"
2018-04-01,"thailand","thailand",61015,1.65743079890256,1.71114683077747,2018,4,"pre_covid"
2018-05-01,"thailand","thailand",49858,1.35435851465515,1.10483521121409,2018,5,"pre_covid"
2018-06-01,"thailand","thailand",38113,1.03531361203923,0.46656955093159,2018,6,"pre_covid"
2018-07-01,"thailand","thailand",53379,1.45000407464754,1.29617905028218,2018,7,"pre_covid"
2018-08-01,"thailand","thailand",40452,1.09885094939288,0.593679246921439,2018,8,"pre_covid"
2018-09-01,"thailand","thailand",40580,1.10232798196289,0.600635228574581,2018,9,"pre_covid"
2018-10-01,"thailand","thailand",65734,1.78561921060495,1.96759431063044,2018,10,"pre_covid"
2018-11-01,"thailand","thailand",38796,1.0538668405183,0.503686234283906,2018,11,"pre_covid"
2018-12-01,"thailand","thailand",37270,1.01241409284764,0.420757890512846,2018,12,"pre_covid"
2019-01-01,"thailand","thailand",34822,0.945915844946079,0.287724741396494,2019,1,"pre_covid"
2019-02-01,"thailand","thailand",33685,0.915030016570233,0.225936060618188,2019,2,"pre_covid"
2019-03-01,"thailand","thailand",45072,1.22435009371689,0.844746709714555,2019,3,"pre_covid"
2019-04-01,"thailand","thailand",57010,1.54863770950479,1.49350068608343,2019,4,"pre_covid"
2019-05-01,"thailand","thailand",45735,1.2423600358569,0.880776520933567,2019,5,"pre_covid"
2019-06-01,"thailand","thailand",35558,0.965908782223671,0.327721635902064,2019,6,"pre_covid"
2019-07-01,"thailand","thailand",51916,1.41026267894494,1.21667435373102,2019,7,"pre_covid"
2019-08-01,"thailand","thailand",39919,1.0843723684568,0.564714104568899,2019,8,"pre_covid"
2019-09-01,"thailand","thailand",39776,1.08048787113248,0.556942968815779,2019,9,"pre_covid"
2019-10-01,"thailand","thailand",63335,1.7204520142341,1.83722399824068,2019,10,"pre_covid"
2019-11-01,"thailand","thailand",40986,1.11335669464591,0.622698732880643,2019,11,"pre_covid"
2019-12-01,"thailand","thailand",40733,1.10648412245674,0.608949800394353,2019,12,"pre_covid"
2020-01-01,"thailand","thailand",34152,0.927715752587401,0.251314524930826,2020,1,"pre_covid"
2020-02-01,"thailand","thailand",24667,0.670062206285823,-0.264134584288375,2020,2,"covid_shock"
2020-03-01,"thailand","thailand",2898,0.0787221905305191,-1.44714055778261,2020,3,"covid_shock"
2020-04-01,"thailand","thailand",153,0.00415614049384728,-1.59631375807852,2020,4,"covid_shock"
2020-05-01,"thailand","thailand",138,0.00374867573954853,-1.59712891217849,2020,5,"covid_shock"
2020-06-01,"thailand","thailand",158,0.00429196207861353,-1.59604204004519,2020,6,"covid_shock"
2020-07-01,"thailand","thailand",243,0.0066009290196398,-1.59142283347865,2020,7,"covid_shock"
2020-08-01,"thailand","thailand",206,0.00559584929236954,-1.59343354692526,2020,8,"covid_shock"
2020-09-01,"thailand","thailand",260,0.00706272240784506,-1.59049899216534,2020,9,"covid_shock"
2020-10-01,"thailand","thailand",229,0.0062206285822943,-1.59218364397196,2020,10,"covid_shock"
2020-11-01,"thailand","thailand",195,0.00529704180588379,-1.59403132659858,2020,11,"covid_shock"
2020-12-01,"thailand","thailand",323,0.00877407437589982,-1.58707534494544,2020,12,"covid_shock"
2021-01-01,"thailand","thailand",221,0.0060033140466683,-1.59261839282528,2021,1,"covid_shock"
2021-02-01,"thailand","thailand",179,0.00486241273463179,-1.59490082430522,2021,2,"covid_shock"
2021-03-01,"thailand","thailand",178,0.00483524841767854,-1.59495516791189,2021,3,"covid_shock"
2021-04-01,"thailand","thailand",246,0.00668242197049955,-1.59125980265866,2021,4,"covid_shock"
2021-05-01,"thailand","thailand",163,0.00442778366337978,-1.59577032201186,2021,5,"covid_shock"
2021-06-01,"thailand","thailand",99,0.00268926737837177,-1.59924831283844,2021,6,"covid_shock"
2021-07-01,"thailand","thailand",334,0.00907288186238557,-1.58647756527212,2021,7,"covid_shock"
2021-08-01,"thailand","thailand",264,0.00717137967565806,-1.59028161773868,2021,8,"covid_shock"
2021-09-01,"thailand","thailand",290,0.00787765191644256,-1.58886868396539,2021,9,"covid_shock"
2021-10-01,"thailand","thailand",623,0.0169233694618749,-1.57077226294588,2021,10,"covid_shock"
2021-11-01,"thailand","thailand",361,0.00980631842012333,-1.58501028789216,2021,11,"covid_shock"
2021-12-01,"thailand","thailand",1421,0.0386004943905685,-1.52740606482707,2021,12,"covid_shock"
2022-01-01,"thailand","thailand",1060,0.0287941759704452,-1.5470241068332,2022,1,"recovery"
2022-02-01,"thailand","thailand",1622,0.0440605220981718,-1.51648299988737,2022,2,"recovery"
2022-03-01,"thailand","thailand",3038,0.0825251949039741,-1.43953245284948,2022,3,"recovery"
2022-04-01,"thailand","thailand",10647,0.289218482601255,-1.02603194973415,2022,4,"recovery"
2022-05-01,"thailand","thailand",18487,0.502186727514737,-0.599978073479167,2022,5,"recovery"
2022-06-01,"thailand","thailand",23406,0.635808002607774,-0.332661872293163,2022,6,"recovery"
2022-07-01,"thailand","thailand",36615,0.994621465243256,0.385162828147156,2022,7,"recovery"
2022-08-01,"thailand","thailand",33284,0.90413712547198,0.204144274345452,2022,8,"recovery"
2022-09-01,"thailand","thailand",32426,0.880830141526091,0.157517459826731,2022,9,"recovery"
2022-10-01,"thailand","thailand",52274,1.4199875044142,1.23612936491716,2022,10,"recovery"
2022-11-01,"thailand","thailand",34566,0.938961779806047,0.273812778090209,2022,11,"recovery"
2022-12-01,"thailand","thailand",36006,0.978078396218727,0.352067571688063,2022,12,"recovery"
2023-01-01,"thailand","thailand",29735,0.807730964604895,0.0112788142907401,2023,1,"recovery"
